standard_event	dataset_label	standard_action	standard_activity	dataset
crushing	Crushing		crushing	AudioSet
				
crumbling_or_crinkling	Crumpling_and_crinkling	crumbling,_crinkling		Fsd50k
crumbling_or_crinkling	Crumpling, crinkling	crumbling,_crinkling		AudioSet_strong
crumbling_or_crinkling	Crumpling, crinkling	crumbling,_crinkling		AudioSet
				
hiss	Hiss	hiss		Fsd50k
hiss	Hiss	hiss		AudioSet_strong
hiss	Hiss	hiss		AudioSet
				
fire	fire			Nigens
fire	Fire			Fsd50k
fire	Fire			AudioSet_strong
fire	Fire			AudioSet
fire	Crackle	crackle		Fsd50k
fire	Crackle	crackle		AudioSet_strong
fire	Crackle	crackle		AudioSet
fire	crackling_fire	crackle		ESC50
fire	burning fire			TAUNIGENSSpatialSoundEvents2020
fire	Wildfire			AudioSet_strong
fire	Wildfire			AudioSet
fire	crackling_fire	crackle		VGGSound
				
wildfire	Wildfire			AudioSet_strong
wildfire	Wildfire			AudioSet
				
				
crackle	Crackle	crackle		Fsd50k
crackle	Crackle	crackle		AudioSet_strong
crackle	Crackle	crackle		AudioSet
crackle	crackling_fire	crackle		ESC50
crackle	crackling_fire	crackle		VGGSound
				
whoosh_swoosh_swish	Whoosh_and_swoosh_and_swish			Fsd50k
whoosh_swoosh_swish	Whoosh, swoosh, swish			AudioSet_strong
whoosh_swoosh_swish	Whoosh, swoosh, swish			AudioSet
				
blender	Blender			AudioSet
blender	Blender, food processor			AudioSet_strong
blender	Blender			DESEDReal
blender	beater			ReaLISED
blender	eletric blender running			VGGSound
				
hair_dryer	Hair dryer			AudioSet_strong
hair_dryer	Hair dryer			AudioSet
hair_dryer	hair dryer drying			VGGSound
				
acoustic_environment	Inside, large room or hall			AudioSet_strong
acoustic_environment	Inside, large room or hall			AudioSet
acoustic_environment	Inside, public space			AudioSet_strong
acoustic_environment	Inside, public space			AudioSet
acoustic_environment	Inside, small room			AudioSet_strong
acoustic_environment	Inside, small room			AudioSet
acoustic_environment	Outside, rural or natural			AudioSet_strong
acoustic_environment	Outside, rural or natural			AudioSet
acoustic_environment	Outside, urban or manmade			AudioSet_strong
acoustic_environment	Outside, urban or manmade			AudioSet
acoustic_environment	Traffic_noise_and_roadway_noise			Fsd50k
acoustic_environment	Traffic noise, roadway noise			AudioSet_strong
acoustic_environment	Traffic noise, roadway noise			AudioSet
acoustic_environment	traffic_noise			MATS
acoustic_environment	traffic			NoisenseDb
				
outdoor_environment	Outside, rural or natural			AudioSet_strong
outdoor_environment	Outside, rural or natural			AudioSet
outdoor_environment	Outside, urban or manmade			AudioSet_strong
outdoor_environment	Outside, urban or manmade			AudioSet
outdoor_environment	Traffic_noise_and_roadway_noise			Fsd50k
outdoor_environment	Traffic noise, roadway noise			AudioSet_strong
outdoor_environment	Traffic noise, roadway noise			AudioSet
outdoor_environment	traffic_noise			MATS
outdoor_environment	traffic			NoisenseDb
				
outdoor_urban_or_manmade	Outside, urban or manmade			AudioSet_strong
outdoor_urban_or_manmade	Outside, urban or manmade			AudioSet
outdoor_urban_or_manmade	Traffic_noise_and_roadway_noise			Fsd50k
outdoor_urban_or_manmade	Traffic noise, roadway noise			AudioSet_strong
outdoor_urban_or_manmade	Traffic noise, roadway noise			AudioSet
outdoor_urban_or_manmade	traffic_noise			MATS
outdoor_urban_or_manmade	traffic			NoisenseDb
				
outdoor_rural_or_natural	Outside, rural or natural			AudioSet_strong
outdoor_rural_or_natural	Outside, rural or natural			AudioSet
				
traffic_noise	Traffic_noise_and_roadway_noise			Fsd50k
traffic_noise	Traffic noise, roadway noise			AudioSet_strong
traffic_noise	Traffic noise, roadway noise			AudioSet
traffic_noise	traffic_noise			MATS
traffic_noise	traffic			NoisenseDb
				
television	Television			AudioSet_strong
television	Television			AudioSet
television	Video game/TV			CHiMEHome
television	television			ReaLISED
				
natural_sounds	burning fire			TAUNIGENSSpatialSoundEvents2020
natural_sounds	Crackle	crackle		Fsd50k
natural_sounds	Crackle	crackle		AudioSet_strong
natural_sounds	Crackle	crackle		AudioSet
natural_sounds	crackling_fire	crackle		ESC50
natural_sounds	crackling_fire	crackle		VGGSound
natural_sounds	fire			Nigens
natural_sounds	Fire			Fsd50k
natural_sounds	Fire			AudioSet_strong
natural_sounds	Fire			AudioSet
natural_sounds	Gurgling	water_gurgling		Fsd50k
natural_sounds	Gurgling	water_gurgling		AudioSet
natural_sounds	Gurgling, bubbling	water_gurgling		AudioSet_strong
natural_sounds	Hose pump			Singapura
natural_sounds	pumping water	pumping_water		VGGSound
natural_sounds	Howl (wind)		wind_blowing	AudioSet_strong
natural_sounds	Howl (wind)		wind_blowing	AudioSet
natural_sounds	tornado roaring		wind_blowing	VGGSound
natural_sounds	microphone noise			Archeo
natural_sounds	Natural sounds			AudioSet_strong
natural_sounds	Ocean			Fsd50k
natural_sounds	Ocean			AudioSet_strong
natural_sounds	Ocean			AudioSet
natural_sounds	pouring_water			ESC50
natural_sounds	rain			ESC50
natural_sounds	Rain			Singapura
natural_sounds	Rain			Fsd50k
natural_sounds	Rain			AudioSet_strong
natural_sounds	Rain			AudioSet
natural_sounds	Rain on surface			AudioSet_strong
natural_sounds	Rain on surface			AudioSet
natural_sounds	Raindrop	water_drop		Fsd50k
natural_sounds	Raindrop	water_drop		AudioSet_strong
natural_sounds	Raindrop	water_drop		AudioSet
natural_sounds	Rustling leaves			AudioSet_strong
natural_sounds	Rustling leaves			AudioSet
natural_sounds	sea_waves			ESC50
natural_sounds	Splash_and_splatter	water_splashing		Fsd50k
natural_sounds	Splash, splatter	water_splashing		AudioSet_strong
natural_sounds	Splash, splatter	water_splashing		AudioSet
natural_sounds	splashing water	water_splashing		VGGSound
natural_sounds	Steam			AudioSet_strong
natural_sounds	Stream			Fsd50k
natural_sounds	Stream			AudioSet
natural_sounds	Stream, river			AudioSet_strong
natural_sounds	Thunder	thunder		Singapura
natural_sounds	Thunder	thunder		Fsd50k
natural_sounds	Thunder	thunder		AudioSet_strong
natural_sounds	Thunder	thunder		AudioSet
natural_sounds	thunderstorm			ESC50
natural_sounds	Thunderstorm			Fsd50k
natural_sounds	Thunderstorm			AudioSet_strong
natural_sounds	Thunderstorm			AudioSet
natural_sounds	thunder	thunder		VGGSound
natural_sounds	storm			NoisenseDb
natural_sounds	Water			Singapura
natural_sounds	Water			Fsd50k
natural_sounds	Water			AudioSet_strong
natural_sounds	Water			AudioSet
natural_sounds	water_drops	water_drop		ESC50
natural_sounds	Waterfall			AudioSet_strong
natural_sounds	Waterfall			AudioSet
natural_sounds	waterfall burbling			VGGSound
natural_sounds	Waves_and_surf			Fsd50k
natural_sounds	Waves, surf			AudioSet_strong
natural_sounds	Waves, surf			AudioSet
natural_sounds	sea waves			VGGSound
natural_sounds	Wildfire			AudioSet_strong
natural_sounds	Wildfire			AudioSet
natural_sounds	wind		wind_blowing	Archeo
natural_sounds	wind		wind_blowing	ESC50
natural_sounds	Wind		wind_blowing	Singapura
natural_sounds	Wind		wind_blowing	Fsd50k
natural_sounds	Wind		wind_blowing	AudioSet_strong
natural_sounds	Wind		wind_blowing	AudioSet
natural_sounds	wind blowing		wind_blowing	TUTSoundEvents2016
natural_sounds	Wind noise (microphone)		wind_blowing	AudioSet_strong
natural_sounds	Wind noise (microphone)		wind_blowing	AudioSet
natural_sounds	wind noise		wind_blowing	VGGSound
natural_sounds	wind_blowing		wind_blowing	MAESTROreal
natural_sounds	raining			VGGSound
natural_sounds	wind rustling leaves			VGGSound
natural_sounds	squishing water	squish		VGGSound
natural_sounds	ocean burbling			VGGSound
natural_sounds	hail			VGGSound
natural_sounds	ice cracking	ice_cracking		VGGSound
				
ice_cracking	ice cracking	ice_cracking		VGGSound
				
hail	hail			VGGSound
				
miscellaneous_sources	Arrow			AudioSet
miscellaneous_sources	Arrow			AudioSet_strong
miscellaneous_sources	Chorus effect			AudioSet_strong
miscellaneous_sources	Chorus effect			AudioSet
miscellaneous_sources	Clunk			AudioSet_strong
miscellaneous_sources	Duck call (hunting tool)			AudioSet_strong
miscellaneous_sources	Effects unit			AudioSet_strong
miscellaneous_sources	Effects unit			AudioSet
miscellaneous_sources	Electronic tuner			AudioSet_strong
miscellaneous_sources	Electronic tuner			AudioSet
miscellaneous_sources	Microphone			AudioSet_strong
miscellaneous_sources	microphone noise			Archeo
miscellaneous_sources	Sonar			AudioSet_strong
miscellaneous_sources	Sonar			AudioSet
miscellaneous_sources	Sound equipment			AudioSet_strong
miscellaneous_sources	Sound equipment			AudioSet
miscellaneous_sources	Thump_and_thud			Fsd50k
miscellaneous_sources	Thump, thud			AudioSet_strong
miscellaneous_sources	Thump, thud			AudioSet
miscellaneous_sources	Thunk			AudioSet_strong
miscellaneous_sources	Thunk			AudioSet
miscellaneous_sources	Whoosh_and_swoosh_and_swish			Fsd50k
miscellaneous_sources	Whoosh, swoosh, swish			AudioSet_strong
miscellaneous_sources	Whoosh, swoosh, swish			AudioSet
miscellaneous_sources	Sweeping			AudioSet_strong
miscellaneous_sources	Wind noise (microphone)			AudioSet_strong
miscellaneous_sources	Wind noise (microphone)			AudioSet
miscellaneous_sources	wind noise		wind_blowing	VGGSound
miscellaneous_sources	Wobble			AudioSet_strong
				
sound_equipment	Sound equipment			AudioSet_strong
sound_equipment	Sound equipment			AudioSet
sound_equipment	Effects unit			AudioSet_strong
sound_equipment	Effects unit			AudioSet
sound_equipment	Chorus effect			AudioSet_strong
sound_equipment	Chorus effect			AudioSet
sound_equipment	Electronic tuner			AudioSet_strong
sound_equipment	Electronic tuner			AudioSet
sound_equipment	Wind noise (microphone)			AudioSet_strong
sound_equipment	Wind noise (microphone)			AudioSet
sound_equipment	Microphone			AudioSet_strong
sound_equipment	microphone noise			Archeo
				
microphone	Microphone			AudioSet_strong
microphone	Wind noise (microphone)			AudioSet_strong
microphone	Wind noise (microphone)			AudioSet
microphone	microphone noise			Archeo
				
wind_noise_(microphone)	Wind noise (microphone)			AudioSet_strong
wind_noise_(microphone)	Wind noise (microphone)			AudioSet
				
electronic_tuner	Electronic tuner			AudioSet_strong
electronic_tuner	Electronic tuner			AudioSet
				
arrow	Arrow			AudioSet
arrow	Arrow			AudioSet_strong
arrow	Whoosh_and_swoosh_and_swish			Fsd50k
arrow	Whoosh, swoosh, swish			AudioSet_strong
arrow	Whoosh, swoosh, swish			AudioSet
arrow	Thump_and_thud			Fsd50k
arrow	Thump, thud			AudioSet_strong
arrow	Thump, thud			AudioSet
arrow	Clunk			AudioSet_strong
arrow	Thunk			AudioSet_strong
arrow	Thunk			AudioSet
arrow	Wobble			AudioSet_strong
				
sound_effects_unit	Effects unit			AudioSet_strong
sound_effects_unit	Effects unit			AudioSet
sound_effects_unit	Chorus effect			AudioSet_strong
sound_effects_unit	Chorus effect			AudioSet
				
chorus_effect	Chorus effect			AudioSet_strong
chorus_effect	Chorus effect			AudioSet
				
duck_call_(hunting tool)	Duck call (hunting tool)			AudioSet_strong
				
sonar	Sonar			AudioSet_strong
sonar	Sonar			AudioSet
				
office_sounds	Computer keyboard		typing	AudioSet_strong
office_sounds	Computer keyboard		typing	AudioSet
office_sounds	Computer keyboard		keyboard_typing	AudioSet_strong
office_sounds	Computer keyboard		keyboard_typing	AudioSet
office_sounds	typing on computer keyboard		typing	VGGSound
office_sounds	typing on computer keyboard		keyboard_typing	VGGSound
office_sounds	Computer_keyboard		typing	Fsd50k
office_sounds	Computer_keyboard		keyboard_typing	Fsd50k
office_sounds	keyboard_typing		typing	ESC50
office_sounds	keyboard_typing		keyboard_typing	ESC50
office_sounds	Keypress tone			AudioSet_strong
office_sounds	Mechanical fan			AudioSet_strong
office_sounds	Mechanical fan			AudioSet
office_sounds	Mechanical_fan			Fsd50k
office_sounds	mouse_click	mouse_click		ESC50
office_sounds	mouse clicking	mouse_click		VGGSound
office_sounds	Packing tape, duct tape			AudioSet_strong
office_sounds	Packing tape, duct tape			AudioSet
office_sounds	Packing_tape_and_duct_tape			Fsd50k
office_sounds	Photocopier			AudioSet_strong
office_sounds	Printer			Fsd50k
office_sounds	Printer			AudioSet_strong
office_sounds	Printer			AudioSet
office_sounds	printer printing			VGGSound
office_sounds	Typewriter		typing	Fsd50k
office_sounds	Typewriter		typing	AudioSet_strong
office_sounds	Typewriter		typing	AudioSet
office_sounds	typing on typewriter		typing	VGGSound
				
photocopier	Photocopier			AudioSet_strong
				
keypress_tone	Keypress tone			AudioSet_strong
				
sound_of_things	(object) banging	object_banging		TUTSoundEvents2016
sound_of_things	(object) rustling	object_rustling		TUTSoundEvents2016
sound_of_things	(object) snapping	object_snapping		TUTSoundEvents2016
sound_of_things	Air conditioning			AudioSet_strong
sound_of_things	Air conditioning			AudioSet
sound_of_things	Air conditioning			AudioSet_strong
sound_of_things	Air conditioning			AudioSet
sound_of_things	air horn	air_horn_or_truck_horn		VGGSound
sound_of_things	Air horn, truck horn	vehicle_horn		AudioSet_strong
sound_of_things	Air horn, truck horn	vehicle_horn		AudioSet
sound_of_things	Air horn, truck horn	air_horn_or_truck_horn		AudioSet_strong
sound_of_things	Air horn, truck horn	air_horn_or_truck_horn		AudioSet
sound_of_things	air_conditioner			UrbanSound8K
sound_of_things	alarm			Nigens
sound_of_things	Alarm			Fsd50k
sound_of_things	Alarm			AudioSet_strong
sound_of_things	Alarm			AudioSet
sound_of_things	Alarm			Fsd50k
sound_of_things	Alarm			AudioSet_strong
sound_of_things	Alarm			AudioSet
sound_of_things	alarm			TAUNIGENSSpatialSoundEvents2020
sound_of_things	Alarm clock	alarm_clock_ringing		AudioSet_strong
sound_of_things	Alarm clock	alarm_clock_ringing		AudioSet
sound_of_things	Alarm clock	alarm_clock_ringing		AudioSet_strong
sound_of_things	Alarm clock	alarm_clock_ringing		AudioSet
sound_of_things	Alarm clock	alarm_clock_ringing		AudioSet_strong
sound_of_things	Alarm clock	alarm_clock_ringing		AudioSet
sound_of_things	Alarm_bell_ringing	alarm_clock_ringing		DESEDReal
sound_of_things	Alarm_bell_ringing	alarm_clock_ringing		DESEDReal
sound_of_things	alarm clock ringing	alarm_clock_ringing		VGGSound
sound_of_things	Alert			AudioSet_strong
sound_of_things	Alert signal			Singapura
sound_of_things	Ambulance (siren)	siren_ringing		AudioSet_strong
sound_of_things	Ambulance (siren)	siren_ringing		AudioSet
sound_of_things	Ambulance (siren)	vehicle_siren_ringing		AudioSet_strong
sound_of_things	Ambulance (siren)	vehicle_siren_ringing		AudioSet
sound_of_things	Ambulance (siren)	ambulance_siren_ringing		AudioSet_strong
sound_of_things	Ambulance (siren)	ambulance_siren_ringing		AudioSet
sound_of_things	ambulance siren	ambulance_siren_ringing		VGGSound
sound_of_things	Arrow			AudioSet
sound_of_things	Arrow			AudioSet_strong
sound_of_things	Artillery fire	gunshot		AudioSet_strong
sound_of_things	Artillery fire	gunshot		AudioSet
sound_of_things	Audio feedback			AudioSet_strong
sound_of_things	Basketball bounce			AudioSet_strong
sound_of_things	Basketball bounce			AudioSet
sound_of_things	basketball bounce			VGGSound
sound_of_things	Bathroom sounds			AudioSet_strong
sound_of_things	Bathtub (filling or washing)			AudioSet_strong
sound_of_things	Bathtub (filling or washing)			AudioSet
sound_of_things	Bathtub_(filling_or_washing)			Fsd50k
sound_of_things	beater			ReaLISED
sound_of_things	Bell	bell_ringing		Fsd50k
sound_of_things	Bell	bell_ringing		AudioSet_strong
sound_of_things	Bell			Starss22
sound_of_things	Bicycle bell	bell_ringing		AudioSet_strong
sound_of_things	Bicycle bell	bell_ringing		AudioSet
sound_of_things	Bicycle bell	bell_ringing		AudioSet_strong
sound_of_things	Bicycle bell	bell_ringing		AudioSet
sound_of_things	Bicycle_bell	bell_ringing		Fsd50k
sound_of_things	Bicycle_bell	bell_ringing		Fsd50k
sound_of_things	Blender			AudioSet
sound_of_things	Blender, food processor			AudioSet_strong
sound_of_things	eletric blender running			VGGSound
sound_of_things	Boiling	liquid_boiling		Fsd50k
sound_of_things	Boiling	liquid_boiling		AudioSet_strong
sound_of_things	Boiling	liquid_boiling		AudioSet
sound_of_things	Boom	explosion		Fsd50k
sound_of_things	Boom	explosion		AudioSet_strong
sound_of_things	Boom	explosion		AudioSet
sound_of_things	Breaking	breaking		AudioSet_strong
sound_of_things	Breaking	breaking		AudioSet
sound_of_things	Broadband noise, e.g. household appliances			CHiMEHome
sound_of_things	brushing_teeth		brushing_teeth	ESC50
sound_of_things	Burst, pop	explosion		AudioSet_strong
sound_of_things	Burst, pop	explosion		AudioSet
sound_of_things	Busy signal			AudioSet_strong
sound_of_things	Busy signal			AudioSet
sound_of_things	Buzzer	buzzer_ringing		AudioSet_strong
sound_of_things	Buzzer	buzzer_ringing		AudioSet
sound_of_things	Camera			Fsd50k
sound_of_things	Camera			AudioSet_strong
sound_of_things	Camera			AudioSet
sound_of_things	can_opening		can_opening	ESC50
sound_of_things	Cap gun	gunshot		AudioSet_strong
sound_of_things	Cap gun	gunshot		AudioSet
sound_of_things	cap gun shooting	gunshot		VGGSound
sound_of_things	Car alarm	car_alarm_ringing		AudioSet_strong
sound_of_things	Car alarm	car_alarm_ringing		AudioSet
sound_of_things	Car alarm	car_alarm_ringing		Singapura
sound_of_things	Car crash	car_crash		Singapura
sound_of_things	car			TUTSoundEvents2017
sound_of_things	Car horn	vehicle_horn		Singapura
sound_of_things	car_horn	vehicle_horn		UrbanSound8K
sound_of_things	Car horn	car_horn		Singapura
sound_of_things	car_horn	car_horn		UrbanSound8K
sound_of_things	car_horn	vehicle_horn		ESC50
sound_of_things	car_horn	vehicle_horn		MAESTROsynthetic
sound_of_things	car_horn	car_horn		ESC50
sound_of_things	car_horn	car_horn		MAESTROsynthetic
sound_of_things	car-alarm	car_alarm_ringing		SONYC
sound_of_things	car-horn	vehicle_horn		SONYC
sound_of_things	car-horn	car_horn		SONYC
sound_of_things	Carbon monoxide detector, CO detector			AudioSet_strong
sound_of_things	Cash register	cash_register_beeping		AudioSet_strong
sound_of_things	Cash register	cash_register_beeping		AudioSet
sound_of_things	cash register beeping	cash_register_beeping		MAESTROreal
sound_of_things	Cellphone buzz, vibrating alert	telephone vibrating		AudioSet_strong
sound_of_things	Chain			AudioSet_strong
sound_of_things	Chainsaw	sawing		Singapura
sound_of_things	chainsaw	sawing		SONYC
sound_of_things	chainsaw	sawing		ESC50
sound_of_things	Chainsaw	sawing		AudioSet_strong
sound_of_things	Chainsaw	sawing		AudioSet
sound_of_things	Change ringing (campanology)	bell_ringing		AudioSet
sound_of_things	Change ringing (campanology)	bell_ringing		AudioSet_strong
sound_of_things	Chime			Fsd50k
sound_of_things	Chime			AudioSet_strong
sound_of_things	Chime			AudioSet
sound_of_things	Chink_and_clink	glass_jingling		Fsd50k
sound_of_things	Chink, clink	glass_jingling		AudioSet
sound_of_things	Chop	chopping_wood		AudioSet_strong
sound_of_things	Chop	chopping_wood		AudioSet
sound_of_things	chopping wood	chopping_wood		VGGSound
sound_of_things	Chopping (food)		chopping_food	AudioSet_strong
sound_of_things	Chopping (food)		chopping_food	AudioSet
sound_of_things	chopping food		chopping_food	VGGSound
sound_of_things	Chorus effect			AudioSet_strong
sound_of_things	Chorus effect			AudioSet
sound_of_things	Church bell	church_bell_ringing		AudioSet
sound_of_things	Church bell	church_bell_ringing		AudioSet_strong
sound_of_things	Church_bell	church_bell_ringing		Fsd50k
sound_of_things	church_bells	church_bell_ringing		ESC50
sound_of_things	church bell ringing	church_bell_ringing		VGGSound
